,Station_id,Inspection Station,latitude,longitude,Overall_inspection_count,Emissions_inspection_count,Overall_fails,Safety_fails,Emissions_fails,Overall_fail_rate,Safety_fail_rate,Emissions_fail_rate,Overall_fail_rate_per_station,Safety_fail_rate_per_station,Emissions_fail_rate_per_station
514,PB004991,WALTER C CRANSTON & SON INC,42.349192,-71.785734,2773,2284,268,205,79,0.000686574,0.00088623,0.000449295,0.096646232,0.073927155,0.034588441
515,PB035489,MEDFIELD GAS AND REPAIR,42.195976,-71.288069,3216,2841,267,189,88,0.000684012,0.000817061,0.000500481,0.083022388,0.058768657,0.030975009
516,PB004827,EASTON SUNOCO,42.029395,-71.116434,5079,4256,267,139,140,0.000684012,0.000600907,0.000796219,0.052569403,0.027367592,0.032894737
517,PB010806,JASON'S AUTO REPAIR,41.975563,-71.327567,1384,1022,267,235,46,0.000684012,0.001015922,0.000261615,0.192919075,0.169797688,0.045009785
518,PB012030,EZ AUTO SERVICE CENTER INC,42.207185,-70.957365,4163,3632,267,137,143,0.000684012,0.000592261,0.000813281,0.06413644,0.03290896,0.039372247
519,PB044306,AUTO FUEL & WASH CENTER LLC,42.171797,-72.478667,3651,3190,267,215,67,0.000684012,0.00092946,0.000381048,0.073130649,0.058887976,0.021003135
520,PB010830,CARS UNLIMITED INC,41.393487,-70.603597,3453,2556,267,147,132,0.000684012,0.000635492,0.000750721,0.077324066,0.042571677,0.051643192
521,PB050467,RT 62 SHELL,42.568418,-71.159685,4323,3769,266,129,143,0.00068145,0.000557676,0.000813281,0.061531344,0.029840389,0.037941098
522,PB100122,CAMILIA SERVICES AND AUTO,42.010111,-71.305911,2034,1830,266,208,68,0.00068145,0.000899199,0.000386735,0.130776794,0.102261554,0.03715847
523,PB100150,MILES,42.529179,-71.757336,4146,3554,266,171,108,0.00068145,0.000739245,0.000614226,0.064158225,0.041244573,0.030388295
524,PB004647,ELM PARK AUTO,42.265865,-71.8191,2776,2209,265,149,124,0.000678888,0.000644138,0.000705223,0.095461095,0.053674352,0.056133997
525,PB050466,PRO TECH SERVICES CORPORATION,42.414228,-71.064117,2211,1872,265,160,127,0.000678888,0.000691691,0.000722284,0.119855269,0.072365445,0.06784188
526,PB005433,GARDNER AUTOMOTIVE LLC,42.331009,-71.790275,3733,3267,264,191,84,0.000676327,0.000825707,0.000477731,0.0707206,0.051165283,0.025711662
527,PB050131,TOSTI'S SERVICE STATION INC,42.280233,-71.401827,2974,2517,264,186,101,0.000676327,0.000804091,0.000574415,0.088769334,0.062542031,0.040127135
528,PB005418,AOUDE MOBIL,42.29154,-71.528057,3109,2672,264,186,90,0.000676327,0.000804091,0.000511855,0.084914764,0.059826311,0.033682635
529,PB005496,"SHAWSHEEN PLAZA SERVICE STATION, INC.",42.663872,-71.144983,2283,2060,264,221,53,0.000676327,0.000955399,0.000301426,0.115637319,0.096802453,0.025728155
530,PB018996,MAIN ST SERVICE CENTER,42.226696,-71.526741,4437,3965,263,159,112,0.000673765,0.000687368,0.000636975,0.059274284,0.035835024,0.028247163
531,PB050166,RESERVOIR PROPERTY INC,42.345714,-71.864251,5438,4726,263,130,142,0.000673765,0.000561999,0.000807594,0.048363369,0.023905848,0.030046551
532,PB050563,JZ EXPRESS INC,41.691463,-71.165449,1501,1061,263,166,109,0.000673765,0.00071763,0.000619913,0.175216522,0.110592938,0.10273327
533,PB004474,BOYDEN & PERRON GARAGE INC,42.3747,-72.508678,2143,1681,262,224,46,0.000671203,0.000968368,0.000261615,0.122258516,0.104526365,0.027364664
534,PB023978,NEEDHAM HEIGHTS AUTOMOTIVE SERVICES,42.293909,-71.235274,3813,3313,262,165,107,0.000671203,0.000713307,0.000608539,0.0687123,0.043273013,0.032297012
535,PB013430,"ROCKDALE SERVICE CENTER, INC.",41.636709,-70.949249,2742,2239,262,165,110,0.000671203,0.000713307,0.000625601,0.095550693,0.060175055,0.049129075
536,PB050596,PARKWAY MOBIL,42.24343,-71.02522,1813,1667,261,211,67,0.000668641,0.000912168,0.000381048,0.143960287,0.116381688,0.040191962
537,PB016455,RANDYS AUTOMOTIVE SERVICE INC.,42.184121,-71.306971,2918,2684,261,195,77,0.000668641,0.000842999,0.000437921,0.089444825,0.066826594,0.028688525
538,PB004529,SALVADORE CHEVROLET,42.56328,-71.997618,2398,2158,260,135,133,0.000666079,0.000583615,0.000756408,0.108423686,0.056296914,0.06163114
539,PB035232,BSC PETROLEUM SALES LLC,42.683974,-71.354828,2409,1811,260,165,113,0.000666079,0.000713307,0.000642663,0.107928601,0.068493151,0.062396466
540,PB005462,SACCOS,42.509946,-70.949125,5642,4590,260,138,130,0.000666079,0.000596584,0.000739346,0.046082949,0.024459412,0.02832244
541,PB100041,Jack's Gas,42.400069,-71.133363,2488,2138,260,184,90,0.000666079,0.000795445,0.000511855,0.104501608,0.073954984,0.042095416
542,FL045058,"ENTERPRISE RENT A CAR COMPANY OF BOSTON, LLC",42.3853,-71.0282,326,326,260,18,249,0.000666079,7.78E-05,0.001416133,0.797546012,0.055214724,0.763803681
543,PB005382,BROADWAY PETROLEUM INC,42.405384,-71.130969,2658,2261,259,166,105,0.000663517,0.00071763,0.000597164,0.097441685,0.062452972,0.046439628
544,PB050407,BOSTON MECHANIXX,42.386574,-71.090691,4013,3181,257,33,227,0.000658394,0.000142661,0.001291012,0.064041864,0.008223274,0.071361207
545,PB043135,HIGHLAND AUTOMOTIVE INC.,42.417834,-71.08012,3894,3424,257,119,148,0.000658394,0.000514446,0.000841717,0.065998973,0.030559836,0.043224299
546,PB005113,"GLENDALE GAS & SERVICE, INC.",42.414904,-71.048395,2540,2085,257,128,139,0.000658394,0.000553353,0.000790532,0.101181102,0.050393701,0.066666667
547,PB005094,LUNDGREN HONDA OF AUBURN,42.205877,-71.811908,4372,4232,257,96,168,0.000658394,0.000415015,0.000955463,0.058783166,0.021957914,0.039697543
548,PB050228,F & F AUTO INC,42.03755,-71.00919,2605,2081,257,150,120,0.000658394,0.000648461,0.000682474,0.09865643,0.057581574,0.057664584
549,PB022438,NORWEST AUTOMOTIVE INC,41.748177,-71.144236,2850,2312,257,207,71,0.000658394,0.000894876,0.000403797,0.090175439,0.072631579,0.030709343
550,PB004525,DEER POND AUTO REPAIR SERVICE,42.218309,-71.911679,3671,3034,257,143,119,0.000658394,0.000618199,0.000676786,0.070008172,0.038953963,0.039222149
551,PB021294,PERRYS AUTOMOTIVE,42.01098,-70.843591,3391,2596,257,147,121,0.000658394,0.000635492,0.000688161,0.075788853,0.043350044,0.046610169
552,PB050368,LOWELL AUTO SERVICE AND SALES INC,42.639368,-71.314206,2913,2359,256,159,120,0.000655832,0.000687368,0.000682474,0.087881909,0.054582904,0.050869012
553,PB004831,"BEST CHEVROLET, INC.",42.178766,-70.912589,3861,3614,256,78,185,0.000655832,0.0003372,0.001052147,0.066304066,0.02020202,0.051189817
554,PB024162,LUMBER ST AUTO REPAIR INC.,42.212921,-71.541507,2321,1976,254,140,120,0.000650708,0.00060523,0.000682474,0.109435588,0.060318828,0.060728745
555,PB050575,55 SOUTH MAIN STREET COHASSET LLC,42.240231,-70.801539,2623,2217,254,187,80,0.000650708,0.000808414,0.000454982,0.096835684,0.071292413,0.036084799
556,PB050277,QUABBIN SERVICE CENTER,42.288823,-72.405733,4204,3274,253,169,94,0.000648146,0.000730599,0.000534604,0.06018078,0.04019981,0.028711057
557,PB025295,SAM'S GAS,41.75035,-70.735936,2836,2125,253,167,101,0.000648146,0.000721953,0.000574415,0.089210155,0.058885755,0.047529412
558,PB010403,GAETA ENTERPRICES INC,42.522107,-70.997558,4417,3481,253,124,139,0.000648146,0.000536061,0.000790532,0.057278696,0.028073353,0.039931054
559,PB100121,MAGAZINE SHELL,42.356514,-71.1142,3833,3323,252,145,116,0.000645584,0.000626845,0.000659724,0.065744847,0.037829376,0.034908215
560,PB050525,ALEWIFE MOBIL,42.400695,-71.13554,2489,2207,251,191,68,0.000643023,0.000825707,0.000386735,0.100843712,0.076737646,0.030811056
561,PB100108,MOUNT AUBURN MOBIL LLC,42.372058,-71.157407,2945,2479,251,158,103,0.000643023,0.000683045,0.00058579,0.085229202,0.053650255,0.041549012
562,PB030437,MATTAPOISETT SERVICE CENTER INC,41.663248,-70.814685,2920,2563,251,205,51,0.000643023,0.00088623,0.000290051,0.085958904,0.070205479,0.019898556
563,PB050604,TANGO CONSTRUCTION INC.,42.562962,-71.760428,2195,1684,250,179,83,0.000640461,0.00077383,0.000472044,0.113895216,0.081548975,0.049287411
564,PB037665,ADAMS VILLAGE GAS LLC,42.284054,-71.055871,3631,3145,249,124,132,0.000637899,0.000536061,0.000750721,0.06857615,0.034150372,0.041971383
565,PB010804,BACHETTIS AUTO SALES INC.,42.158267,-73.364695,4657,3848,249,129,124,0.000637899,0.000557676,0.000705223,0.053467898,0.027700236,0.032224532
566,PB039756,"FRAMINGHAM GULF AUTO SERVICE, INC.",42.298048,-71.449667,2413,2192,249,193,74,0.000637899,0.000834353,0.000420859,0.103191048,0.079983423,0.033759124
567,PB004858,BP YARMOUTHPORT,41.705298,-70.225936,5151,3986,248,155,104,0.000635337,0.000670076,0.000591477,0.048145991,0.030091244,0.02609132
568,PB006918,PERFECTION INSPECTION,42.366544,-71.204588,2505,2034,247,157,99,0.000632775,0.000678722,0.000563041,0.098602794,0.062674651,0.048672566
569,PB035910,CHESTNUT MOTORS,42.306155,-71.21741,1996,1709,246,191,69,0.000630213,0.000825707,0.000392422,0.123246493,0.095691383,0.040374488
570,PB050567,HINGHAM AUTO REPAIR INC,42.245378,-70.91983,4310,3207,246,36,213,0.000630213,0.000155631,0.00121139,0.057076566,0.008352668,0.066417212
571,PB004909,UNION STREET AUTOMOTIVE,42.140614,-70.919619,5054,3634,245,57,191,0.000627652,0.000246415,0.00108627,0.048476454,0.011278195,0.052559163
572,PB050535,FRAMINGHAM AUTO,42.324004,-71.453684,2534,2174,245,188,68,0.000627652,0.000812737,0.000386735,0.096685083,0.074191002,0.031278749
573,PB037614,RT 27 GAS INC,42.5014,-71.419263,3763,3232,244,149,104,0.00062509,0.000644138,0.000591477,0.064841881,0.039596067,0.032178218
574,PB004848,MAIN STREET MOBIL,42.657577,-71.1415,6927,6284,244,155,96,0.00062509,0.000670076,0.000545979,0.035224484,0.022376209,0.015276894
575,PB004887,CAMBRIDGE RD AUTO SERVICE INC.,42.460288,-71.165488,4744,4056,243,136,115,0.000622528,0.000587938,0.000654037,0.051222597,0.028667791,0.028353057
576,PB011927,TRUM FIELD SUNOCO,42.398198,-71.106364,4826,4063,243,62,186,0.000622528,0.00026803,0.001057834,0.050352259,0.012847078,0.045778981
577,PB050574,LYNNFIELD FUEL INC,42.514537,-71.01285,3845,3476,242,150,99,0.000619966,0.000648461,0.000563041,0.062938882,0.039011704,0.028481013
578,PB026784,ACHI INC,42.409255,-71.146436,3397,2912,242,160,94,0.000619966,0.000691691,0.000534604,0.071239329,0.047100383,0.03228022
579,PB007514,LINDEN SERVICE INC.,42.299755,-71.293084,8232,7130,242,55,193,0.000619966,0.000237769,0.001097645,0.029397473,0.006681244,0.027068724
580,PB035145,PUBLIC PETROLEUM,42.091723,-70.706909,3198,2487,241,102,145,0.000617404,0.000440953,0.000824655,0.0753596,0.031894934,0.058303177
581,PB050626,FAWZI'S AUTO,41.701103,-71.150641,3241,2237,241,89,163,0.000617404,0.000384753,0.000927027,0.074359766,0.02746066,0.072865445
582,PB034940,SAV-ON GAS INC.,41.673335,-70.265583,2868,2558,241,118,136,0.000617404,0.000510122,0.00077347,0.084030683,0.041143654,0.053166536
583,PB004800,RIVERSIDE FOREIGN AUTO,42.692156,-70.861463,6164,5168,241,115,134,0.000617404,0.000497153,0.000762095,0.039097988,0.018656716,0.025928793
584,PB004968,"J. D.  BOUSQUET & SONS, INC.",42.090818,-71.742696,4959,3840,241,112,139,0.000617404,0.000484184,0.000790532,0.048598508,0.022585199,0.036197917
585,PB042836,STATE STREET AUTO INSPECTIONS,42.272892,-71.611054,6824,5749,240,88,154,0.000614842,0.00038043,0.000875841,0.035169988,0.012895662,0.026787267
586,PB050240,TONY GAS AND REPAIR,41.7211,-71.1468,1924,1398,240,184,68,0.000614842,0.000795445,0.000386735,0.124740125,0.095634096,0.048640916
587,PB005239,FALMOUTH CAR CARE CENTER INC,41.55232,-70.609061,3422,2769,240,149,106,0.000614842,0.000644138,0.000602852,0.070134424,0.043541788,0.038280968
588,PB004793,MCGINNS SERVICE STATION,42.257314,-71.011313,6099,5162,239,59,187,0.00061228,0.000255061,0.001063521,0.039186752,0.009673717,0.036226269
589,PB050668,BOCH HONDA WEST,42.555579,-71.442009,4527,4385,239,91,151,0.00061228,0.0003934,0.000858779,0.052794345,0.020101613,0.034435576
590,PB050741,LINCOLN AVE GAS & SERVICE INC.,42.44997,-71.000783,5299,4064,239,49,194,0.00061228,0.000211831,0.001103332,0.04510285,0.009247028,0.04773622
591,PB006900,WEST BOYLSTON GETTY,42.361324,-71.782412,2933,2614,239,165,85,0.00061228,0.000713307,0.000483419,0.081486533,0.056256393,0.032517215
592,PB010848,FERRY ST. GAS & SERVICE,42.40921,-71.045481,3418,2772,237,45,194,0.000607157,0.000194538,0.001103332,0.069338795,0.013165594,0.06998557
593,PB050408,FALMOUTH MOTORCAR INC,41.5754,-70.582679,2927,2507,237,169,76,0.000607157,0.000730599,0.000432233,0.080970277,0.057738299,0.030315118
594,PB005274,CHRYSLER DODGE JEEP RAM 24,42.061041,-71.057747,2987,2907,237,36,206,0.000607157,0.000155631,0.00117158,0.079343823,0.012052226,0.070863433
595,PB004965,MICHAELS SERVICE STATION LLC,42.160997,-72.012394,2263,1579,237,166,81,0.000607157,0.00071763,0.00046067,0.104728237,0.073353955,0.05129829
596,PB100164,ABINGTON STOP N GAS,42.128405,-70.943669,1933,1659,236,178,69,0.000604595,0.000769507,0.000392422,0.122090016,0.092084842,0.04159132
597,PB004783,"ONE STOP AUTOMOTIVE SERVICES, INC.",42.583206,-71.387018,2023,1763,236,197,56,0.000604595,0.000851645,0.000318488,0.116658428,0.097380129,0.031764039
598,PB050143,COMPLETE AUTOMOTIVE REPAIR,42.287485,-72.660001,4264,3298,235,105,134,0.000602033,0.000453923,0.000762095,0.05511257,0.024624765,0.040630685
599,PB004548,BERTO AUTO REPAIR,42.248276,-71.131698,3697,2292,235,36,201,0.000602033,0.000155631,0.001143143,0.063565053,0.009737625,0.087696335
600,PB005095,TOYOTA OF DARTMOUTH,41.642958,-70.986814,4693,4443,234,160,81,0.000599471,0.000691691,0.00046067,0.049861496,0.03409333,0.018230925
601,PB005339,LAKESIDE AXP,42.200724,-71.007306,2738,2239,234,140,108,0.000599471,0.00060523,0.000614226,0.085463842,0.051132213,0.04823582
602,PB004501,LAMBERT AUTO REPAIR,42.08517,-70.997683,3220,2529,234,83,159,0.000599471,0.000358815,0.000904277,0.072670807,0.025776398,0.0628707
603,PB005240,WHITE STREET AUTO DIAGNOSTIC INC,42.779361,-71.081079,1802,1379,233,157,82,0.000596909,0.000678722,0.000466357,0.129300777,0.087125416,0.059463379
604,PB041356,"AWON'S TIRE & AUTO CENTER, INC",42.0966,-71.019723,2329,1759,232,55,190,0.000594348,0.000237769,0.001080583,0.099613568,0.023615286,0.108015918
605,PB005062,RANDOLPH AUTOMOTIVE SERVICE CENTER,42.197467,-71.061169,2288,2024,232,191,51,0.000594348,0.000825707,0.000290051,0.101398601,0.083479021,0.025197628
606,PB005197,BROTHERS A. INC.,42.388709,-71.192008,3620,3133,232,103,138,0.000594348,0.000445276,0.000784845,0.064088398,0.028453039,0.044047239
607,PB045075,HINGHAM HARBOR MOBIL,42.245495,-70.882804,2845,2479,232,174,66,0.000594348,0.000752214,0.00037536,0.081546573,0.06115993,0.026623639
608,PB050156,WILSON'S SERVICE CENTER,42.619766,-71.585207,6386,5140,231,40,191,0.000591786,0.000172923,0.00108627,0.036172878,0.006263702,0.037159533
609,PB050063,JOE'S SERVICE,41.997723,-70.984174,2573,2135,230,180,61,0.000589224,0.000778153,0.000346924,0.089389817,0.069957248,0.028571429
610,PB005303,BRILLIANT TIRE CORP,42.285159,-71.042095,1892,1496,229,103,129,0.000586662,0.000445276,0.000733659,0.121035941,0.054439746,0.086229947
611,PB040536,MAIN STREET AUTO REPAIR & SERVICE,42.147923,-71.646712,2428,1663,229,125,111,0.000586662,0.000540384,0.000631288,0.09431631,0.051482702,0.066746843
612,PB050404,GOOD DEAL AUTO REPAIR LLC,42.401031,-71.048711,4991,2992,228,65,167,0.0005841,0.000281,0.000949776,0.045682228,0.013023442,0.055815508
613,PB004795,MAIN ST CITGO,42.454438,-71.137766,3286,2908,228,153,81,0.0005841,0.00066143,0.00046067,0.069385271,0.046561169,0.027854195
614,PB005916,DALEY SERVICE INC.,42.11982,-71.325155,3468,3161,228,170,68,0.0005841,0.000734922,0.000386735,0.065743945,0.049019608,0.02151218
615,PB042076,Route 28 Auto Service Inc.,41.649043,-70.229484,3614,2835,228,111,125,0.0005841,0.000479861,0.00071091,0.063087991,0.03071389,0.044091711
616,PB050015,MV AUTOWORKS,41.447937,-70.612101,1765,1236,226,137,94,0.000578976,0.000592261,0.000534604,0.128045326,0.077620397,0.07605178
617,PB005377,PECKHAM STREET GARAGE,41.687884,-71.164915,5581,3442,226,63,171,0.000578976,0.000272354,0.000972525,0.040494535,0.0112883,0.049680418
618,PB050486,BURLINGTON CITGO,42.501505,-71.23106,4343,3776,225,100,132,0.000576415,0.000432307,0.000750721,0.051807506,0.023025558,0.034957627
619,PB050366,MID - ISLAND REPAIR INC,41.379258,-70.673833,2774,1948,225,147,79,0.000576415,0.000635492,0.000449295,0.08111031,0.052992069,0.040554415
620,PB050405,PLEASANT ST AUTO SERVICE,42.164852,-71.208547,4936,3770,225,82,151,0.000576415,0.000354492,0.000858779,0.045583468,0.016612642,0.04005305
621,PB050485,STEVES CANTON AUTO REPAIR LLC,42.24797,-71.17366,1823,1606,224,165,66,0.000573853,0.000713307,0.00037536,0.122874383,0.090510148,0.04109589
622,PB005277,RAYMONDS HILLTOP INC,42.626434,-71.307428,3685,2695,224,38,187,0.000573853,0.000164277,0.001063521,0.060786974,0.010312076,0.069387755
623,PB050238,ADVANCE AUTO CENTER INC.,42.15053,-70.912132,1580,1334,224,62,169,0.000573853,0.00026803,0.00096115,0.141772152,0.039240506,0.126686657
624,PB050490,"MABARDY'S GULF SERVICES, INC.",42.282351,-71.347062,3697,3184,223,115,114,0.000571291,0.000497153,0.00064835,0.060319178,0.031106302,0.03580402
625,PB005411,PEDROS SERVICE STATION,41.933961,-71.30841,5396,4155,223,115,112,0.000571291,0.000497153,0.000636975,0.041326909,0.021312083,0.026955475
626,PB050244,INDEPENDENT TRUCK SERVICE INC,42.2574,-71.7045,2055,1588,223,153,75,0.000571291,0.00066143,0.000426546,0.108515815,0.074452555,0.047229219
627,PB005485,DEAN'S AUTOMOTIVE,42.232508,-72.15184,1609,1344,223,178,54,0.000571291,0.000769507,0.000307113,0.138595401,0.110627719,0.040178571
628,PB004822,BLISS MOTORS,42.071227,-71.625562,4134,3231,223,129,106,0.000571291,0.000557676,0.000602852,0.053942912,0.031204644,0.03280718
629,PB037129,RONS CITGO,41.851994,-70.854521,4950,3708,222,87,135,0.000568729,0.000376107,0.000767783,0.044848485,0.017575758,0.036407767
630,PB050120,"CARTUNE,  INC.",42.583724,-71.291074,1906,1716,221,147,87,0.000566167,0.000635492,0.000494793,0.115949633,0.077124869,0.050699301
631,PB050392,GAS CITY INC,42.571102,-71.243647,2661,1949,221,116,109,0.000566167,0.000501476,0.000619913,0.083051484,0.043592634,0.055926116
632,PB005487,EAST BILLERICA SHELL,42.570593,-71.221655,2969,2594,221,152,77,0.000566167,0.000657107,0.000437921,0.074435837,0.051195689,0.029683886
633,PB050461,SEELEY AUTOMOTIVE SERVICES,42.595807,-71.712047,2951,2462,221,116,109,0.000566167,0.000501476,0.000619913,0.074889868,0.039308709,0.044272949
634,PB050630,"BENEDICTIONS ENERGY, INC.",42.166805,-71.044027,2486,2141,221,139,93,0.000566167,0.000600907,0.000528917,0.088897828,0.055913113,0.043437646
635,PB032950,ROBERTS AUTO CLINIC & TIRE CENTER INC,42.065554,-72.163687,2698,2122,221,164,69,0.000566167,0.000708984,0.000392422,0.081912528,0.060785767,0.032516494
636,PB004778,ATLANTIC TOYOTA / SCION,42.452167,-70.96376,4394,4205,221,115,108,0.000566167,0.000497153,0.000614226,0.050295858,0.026172053,0.02568371
637,PB050204,BRILLS AUTO SALES,42.1525,-72.726213,1953,1511,220,159,70,0.000563605,0.000687368,0.00039811,0.112647209,0.08141321,0.046326936
638,PB100119,DAVIS AUTO REPAIR INC,42.249469,-71.940492,3492,2600,220,57,167,0.000563605,0.000246415,0.000949776,0.063001145,0.016323024,0.064230769
639,PB005387,DAVE'S MOBIL,42.568045,-70.937961,3311,2912,220,144,81,0.000563605,0.000622522,0.00046067,0.066445183,0.043491392,0.027815934
640,PB044286,"MILLENIUM AUTO BODY AND SERVICE, INC.",42.050513,-71.011271,1397,1184,219,126,116,0.000561044,0.000544707,0.000659724,0.156764495,0.090193271,0.097972973
641,PB050633,POWER PLUS GAS INC.,42.385235,-71.183231,4977,3955,219,44,177,0.000561044,0.000190215,0.001006648,0.044002411,0.008840667,0.044753477
642,PB006520,LYNCHS TOWING SERVICE & REPAIR,42.061319,-71.013413,1831,1494,219,147,85,0.000561044,0.000635492,0.000483419,0.119606772,0.080283998,0.056894244
643,PB050439,SULLIVAN TIRE,42.370734,-71.418084,1533,1379,219,175,53,0.000561044,0.000756538,0.000301426,0.142857143,0.114155251,0.038433648
644,PB024182,QUIRK CHEVROLET,42.234365,-70.977579,3258,2920,218,5,214,0.000558482,2.16E-05,0.001217078,0.066912216,0.001534684,0.073287671
645,PB024161,SABA AUTO REPAIR,42.728961,-71.207131,2789,2286,216,108,119,0.000553358,0.000466892,0.000676786,0.077447114,0.038723557,0.052055993
